DSI,EIC,FLPDYR,MARS,XTOT,e00200,e00200p,e00200s,RECID
0,1,2019,2,3,44880,31416,13464,29926
0,2,2019,2,4,44880,31416,13464,29927
0,3,2019,2,5,44880,31416,13464,29928
0,0,2019,1,1,44892,44892,0,29929
0,1,2019,1,2,44892,44892,0,29930
0,2,2019,1,3,44892,44892,0,29931
0,3,2019,1,4,44892,44892,0,29932
0,0,2019,2,2,44892,31424.4,13467.599999999999,29933
0,1,2019,2,3,44892,31424.4,13467.599999999999,29934
0,2,2019,2,4,44892,31424.4,13467.599999999999,29935
0,3,2019,2,5,44892,31424.4,13467.599999999999,29936
0,0,2019,1,1,44904,44904,0,29937
0,1,2019,1,2,44904,44904,0,29938
0,2,2019,1,3,44904,44904,0,29939
0,3,2019,1,4,44904,44904,0,29940
0,0,2019,2,2,44904,31432.8,13471.2,29941
0,1,2019,2,3,44904,31432.8,13471.2,29942
0,2,2019,2,4,44904,31432.8,13471.2,29943
0,3,2019,2,5,44904,31432.8,13471.2,29944
0,0,2019,1,1,44916,44916,0,29945
0,1,2019,1,2,44916,44916,0,29946
0,2,2019,1,3,44916,44916,0,29947
0,3,2019,1,4,44916,44916,0,29948
0,0,2019,2,2,44916,31441.2,13474.8,29949
0,1,2019,2,3,44916,31441.2,13474.8,29950
0,2,2019,2,4,44916,31441.2,13474.8,29951
0,3,2019,2,5,44916,31441.2,13474.8,29952
0,0,2019,1,1,44928,44928,0,29953
0,1,2019,1,2,44928,44928,0,29954
0,2,2019,1,3,44928,44928,0,29955
0,3,2019,1,4,44928,44928,0,29956
0,0,2019,2,2,44928,31449.6,13478.400000000001,29957
0,1,2019,2,3,44928,31449.6,13478.400000000001,29958
0,2,2019,2,4,44928,31449.6,13478.400000000001,29959
0,3,2019,2,5,44928,31449.6,13478.400000000001,29960
0,0,2019,1,1,44940,44940,0,29961
0,1,2019,1,2,44940,44940,0,29962
0,2,2019,1,3,44940,44940,0,29963
0,3,2019,1,4,44940,44940,0,29964
0,0,2019,2,2,44940,31458,13482,29965
0,1,2019,2,3,44940,31458,13482,29966
0,2,2019,2,4,44940,31458,13482,29967
0,3,2019,2,5,44940,31458,13482,29968
0,0,2019,1,1,44952,44952,0,29969
0,1,2019,1,2,44952,44952,0,29970
0,2,2019,1,3,44952,44952,0,29971
0,3,2019,1,4,44952,44952,0,29972
0,0,2019,2,2,44952,31466.4,13485.599999999999,29973
0,1,2019,2,3,44952,31466.4,13485.599999999999,29974
0,2,2019,2,4,44952,31466.4,13485.599999999999,29975
0,3,2019,2,5,44952,31466.4,13485.599999999999,29976
0,0,2019,1,1,44964,44964,0,29977
0,1,2019,1,2,44964,44964,0,29978
0,2,2019,1,3,44964,44964,0,29979
0,3,2019,1,4,44964,44964,0,29980
0,0,2019,2,2,44964,31474.8,13489.2,29981
0,1,2019,2,3,44964,31474.8,13489.2,29982
0,2,2019,2,4,44964,31474.8,13489.2,29983
0,3,2019,2,5,44964,31474.8,13489.2,29984
0,0,2019,1,1,44976,44976,0,29985
0,1,2019,1,2,44976,44976,0,29986
0,2,2019,1,3,44976,44976,0,29987
0,3,2019,1,4,44976,44976,0,29988
0,0,2019,2,2,44976,31483.2,13492.8,29989
0,1,2019,2,3,44976,31483.2,13492.8,29990
0,2,2019,2,4,44976,31483.2,13492.8,29991
0,3,2019,2,5,44976,31483.2,13492.8,29992
0,0,2019,1,1,44988,44988,0,29993
0,1,2019,1,2,44988,44988,0,29994
0,2,2019,1,3,44988,44988,0,29995
0,3,2019,1,4,44988,44988,0,29996
0,0,2019,2,2,44988,31491.6,13496.400000000001,29997
0,1,2019,2,3,44988,31491.6,13496.400000000001,29998
0,2,2019,2,4,44988,31491.6,13496.400000000001,29999
0,3,2019,2,5,44988,31491.6,13496.400000000001,30000
0,0,2019,1,1,45000,45000,0,30001
0,1,2019,1,2,45000,45000,0,30002
0,2,2019,1,3,45000,45000,0,30003
0,3,2019,1,4,45000,45000,0,30004
0,0,2019,2,2,45000,31500,13500,30005
0,1,2019,2,3,45000,31500,13500,30006
0,2,2019,2,4,45000,31500,13500,30007
0,3,2019,2,5,45000,31500,13500,30008
0,0,2019,1,1,45012,45012,0,30009
0,1,2019,1,2,45012,45012,0,30010
0,2,2019,1,3,45012,45012,0,30011
0,3,2019,1,4,45012,45012,0,30012
0,0,2019,2,2,45012,31508.4,13503.599999999999,30013
0,1,2019,2,3,45012,31508.4,13503.599999999999,30014
0,2,2019,2,4,45012,31508.4,13503.599999999999,30015
0,3,2019,2,5,45012,31508.4,13503.599999999999,30016
0,0,2019,1,1,45024,45024,0,30017
0,1,2019,1,2,45024,45024,0,30018
0,2,2019,1,3,45024,45024,0,30019
0,3,2019,1,4,45024,45024,0,30020
0,0,2019,2,2,45024,31516.8,13507.2,30021
0,1,2019,2,3,45024,31516.8,13507.2,30022
0,2,2019,2,4,45024,31516.8,13507.2,30023
0,3,2019,2,5,45024,31516.8,13507.2,30024
0,0,2019,1,1,45036,45036,0,30025
0,1,2019,1,2,45036,45036,0,30026
0,2,2019,1,3,45036,45036,0,30027
0,3,2019,1,4,45036,45036,0,30028
0,0,2019,2,2,45036,31525.2,13510.8,30029
0,1,2019,2,3,45036,31525.2,13510.8,30030
0,2,2019,2,4,45036,31525.2,13510.8,30031
0,3,2019,2,5,45036,31525.2,13510.8,30032
0,0,2019,1,1,45048,45048,0,30033
0,1,2019,1,2,45048,45048,0,30034
0,2,2019,1,3,45048,45048,0,30035
0,3,2019,1,4,45048,45048,0,30036
0,0,2019,2,2,45048,31533.6,13514.400000000001,30037
0,1,2019,2,3,45048,31533.6,13514.400000000001,30038
0,2,2019,2,4,45048,31533.6,13514.400000000001,30039
0,3,2019,2,5,45048,31533.6,13514.400000000001,30040
0,0,2019,1,1,45060,45060,0,30041
0,1,2019,1,2,45060,45060,0,30042
0,2,2019,1,3,45060,45060,0,30043
0,3,2019,1,4,45060,45060,0,30044
0,0,2019,2,2,45060,31542,13518,30045
0,1,2019,2,3,45060,31542,13518,30046
0,2,2019,2,4,45060,31542,13518,30047
0,3,2019,2,5,45060,31542,13518,30048
0,0,2019,1,1,45072,45072,0,30049
0,1,2019,1,2,45072,45072,0,30050
0,2,2019,1,3,45072,45072,0,30051
0,3,2019,1,4,45072,45072,0,30052
0,0,2019,2,2,45072,31550.4,13521.599999999999,30053
0,1,2019,2,3,45072,31550.4,13521.599999999999,30054
0,2,2019,2,4,45072,31550.4,13521.599999999999,30055
0,3,2019,2,5,45072,31550.4,13521.599999999999,30056
0,0,2019,1,1,45084,45084,0,30057
0,1,2019,1,2,45084,45084,0,30058
0,2,2019,1,3,45084,45084,0,30059
0,3,2019,1,4,45084,45084,0,30060
0,0,2019,2,2,45084,31558.8,13525.2,30061
0,1,2019,2,3,45084,31558.8,13525.2,30062
0,2,2019,2,4,45084,31558.8,13525.2,30063
0,3,2019,2,5,45084,31558.8,13525.2,30064
0,0,2019,1,1,45096,45096,0,30065
0,1,2019,1,2,45096,45096,0,30066
0,2,2019,1,3,45096,45096,0,30067
0,3,2019,1,4,45096,45096,0,30068
0,0,2019,2,2,45096,31567.2,13528.8,30069
0,1,2019,2,3,45096,31567.2,13528.8,30070
0,2,2019,2,4,45096,31567.2,13528.8,30071
0,3,2019,2,5,45096,31567.2,13528.8,30072
0,0,2019,1,1,45108,45108,0,30073
0,1,2019,1,2,45108,45108,0,30074
0,2,2019,1,3,45108,45108,0,30075
0,3,2019,1,4,45108,45108,0,30076
0,0,2019,2,2,45108,31575.6,13532.400000000001,30077
0,1,2019,2,3,45108,31575.6,13532.400000000001,30078
0,2,2019,2,4,45108,31575.6,13532.400000000001,30079
0,3,2019,2,5,45108,31575.6,13532.400000000001,30080
0,0,2019,1,1,45120,45120,0,30081
0,1,2019,1,2,45120,45120,0,30082
0,2,2019,1,3,45120,45120,0,30083
0,3,2019,1,4,45120,45120,0,30084
0,0,2019,2,2,45120,31584,13536,30085
0,1,2019,2,3,45120,31584,13536,30086
0,2,2019,2,4,45120,31584,13536,30087
0,3,2019,2,5,45120,31584,13536,30088
0,0,2019,1,1,45132,45132,0,30089
0,1,2019,1,2,45132,45132,0,30090
0,2,2019,1,3,45132,45132,0,30091
0,3,2019,1,4,45132,45132,0,30092
0,0,2019,2,2,45132,31592.4,13539.599999999999,30093
0,1,2019,2,3,45132,31592.4,13539.599999999999,30094
0,2,2019,2,4,45132,31592.4,13539.599999999999,30095
0,3,2019,2,5,45132,31592.4,13539.599999999999,30096
0,0,2019,1,1,45144,45144,0,30097
0,1,2019,1,2,45144,45144,0,30098
0,2,2019,1,3,45144,45144,0,30099
0,3,2019,1,4,45144,45144,0,30100
0,0,2019,2,2,45144,31600.8,13543.2,30101
0,1,2019,2,3,45144,31600.8,13543.2,30102
0,2,2019,2,4,45144,31600.8,13543.2,30103
0,3,2019,2,5,45144,31600.8,13543.2,30104
0,0,2019,1,1,45156,45156,0,30105
0,1,2019,1,2,45156,45156,0,30106
0,2,2019,1,3,45156,45156,0,30107
0,3,2019,1,4,45156,45156,0,30108
0,0,2019,2,2,45156,31609.2,13546.8,30109
0,1,2019,2,3,45156,31609.2,13546.8,30110
0,2,2019,2,4,45156,31609.2,13546.8,30111
0,3,2019,2,5,45156,31609.2,13546.8,30112
0,0,2019,1,1,45168,45168,0,30113
0,1,2019,1,2,45168,45168,0,30114
0,2,2019,1,3,45168,45168,0,30115
0,3,2019,1,4,45168,45168,0,30116
0,0,2019,2,2,45168,31617.6,13550.400000000001,30117
0,1,2019,2,3,45168,31617.6,13550.400000000001,30118
0,2,2019,2,4,45168,31617.6,13550.400000000001,30119
0,3,2019,2,5,45168,31617.6,13550.400000000001,30120
0,0,2019,1,1,45180,45180,0,30121
0,1,2019,1,2,45180,45180,0,30122
0,2,2019,1,3,45180,45180,0,30123
0,3,2019,1,4,45180,45180,0,30124
0,0,2019,2,2,45180,31626,13554,30125
0,1,2019,2,3,45180,31626,13554,30126
0,2,2019,2,4,45180,31626,13554,30127
0,3,2019,2,5,45180,31626,13554,30128
0,0,2019,1,1,45192,45192,0,30129
0,1,2019,1,2,45192,45192,0,30130
0,2,2019,1,3,45192,45192,0,30131
0,3,2019,1,4,45192,45192,0,30132
0,0,2019,2,2,45192,31634.4,13557.599999999999,30133
0,1,2019,2,3,45192,31634.4,13557.599999999999,30134
0,2,2019,2,4,45192,31634.4,13557.599999999999,30135
0,3,2019,2,5,45192,31634.4,13557.599999999999,30136
0,0,2019,1,1,45204,45204,0,30137
0,1,2019,1,2,45204,45204,0,30138
0,2,2019,1,3,45204,45204,0,30139
0,3,2019,1,4,45204,45204,0,30140
0,0,2019,2,2,45204,31642.8,13561.2,30141
0,1,2019,2,3,45204,31642.8,13561.2,30142
0,2,2019,2,4,45204,31642.8,13561.2,30143
0,3,2019,2,5,45204,31642.8,13561.2,30144
0,0,2019,1,1,45216,45216,0,30145
0,1,2019,1,2,45216,45216,0,30146
0,2,2019,1,3,45216,45216,0,30147
0,3,2019,1,4,45216,45216,0,30148
0,0,2019,2,2,45216,31651.2,13564.8,30149
0,1,2019,2,3,45216,31651.2,13564.8,30150
0,2,2019,2,4,45216,31651.2,13564.8,30151
0,3,2019,2,5,45216,31651.2,13564.8,30152
0,0,2019,1,1,45228,45228,0,30153
0,1,2019,1,2,45228,45228,0,30154
0,2,2019,1,3,45228,45228,0,30155
0,3,2019,1,4,45228,45228,0,30156
0,0,2019,2,2,45228,31659.6,13568.400000000001,30157
0,1,2019,2,3,45228,31659.6,13568.400000000001,30158
0,2,2019,2,4,45228,31659.6,13568.400000000001,30159
0,3,2019,2,5,45228,31659.6,13568.400000000001,30160
0,0,2019,1,1,45240,45240,0,30161
0,1,2019,1,2,45240,45240,0,30162
0,2,2019,1,3,45240,45240,0,30163
0,3,2019,1,4,45240,45240,0,30164
0,0,2019,2,2,45240,31668,13572,30165
0,1,2019,2,3,45240,31668,13572,30166
0,2,2019,2,4,45240,31668,13572,30167
0,3,2019,2,5,45240,31668,13572,30168
0,0,2019,1,1,45252,45252,0,30169
0,1,2019,1,2,45252,45252,0,30170
0,2,2019,1,3,45252,45252,0,30171
0,3,2019,1,4,45252,45252,0,30172
0,0,2019,2,2,45252,31676.4,13575.599999999999,30173
0,1,2019,2,3,45252,31676.4,13575.599999999999,30174
0,2,2019,2,4,45252,31676.4,13575.599999999999,30175
0,3,2019,2,5,45252,31676.4,13575.599999999999,30176
0,0,2019,1,1,45264,45264,0,30177
0,1,2019,1,2,45264,45264,0,30178
0,2,2019,1,3,45264,45264,0,30179
0,3,2019,1,4,45264,45264,0,30180
0,0,2019,2,2,45264,31684.8,13579.2,30181
0,1,2019,2,3,45264,31684.8,13579.2,30182
0,2,2019,2,4,45264,31684.8,13579.2,30183
0,3,2019,2,5,45264,31684.8,13579.2,30184
0,0,2019,1,1,45276,45276,0,30185
0,1,2019,1,2,45276,45276,0,30186
0,2,2019,1,3,45276,45276,0,30187
0,3,2019,1,4,45276,45276,0,30188
0,0,2019,2,2,45276,31693.2,13582.8,30189
0,1,2019,2,3,45276,31693.2,13582.8,30190
0,2,2019,2,4,45276,31693.2,13582.8,30191
0,3,2019,2,5,45276,31693.2,13582.8,30192
0,0,2019,1,1,45288,45288,0,30193
0,1,2019,1,2,45288,45288,0,30194
0,2,2019,1,3,45288,45288,0,30195
0,3,2019,1,4,45288,45288,0,30196
0,0,2019,2,2,45288,31701.6,13586.400000000001,30197
0,1,2019,2,3,45288,31701.6,13586.400000000001,30198
0,2,2019,2,4,45288,31701.6,13586.400000000001,30199
0,3,2019,2,5,45288,31701.6,13586.400000000001,30200
0,0,2019,1,1,45300,45300,0,30201
0,1,2019,1,2,45300,45300,0,30202
0,2,2019,1,3,45300,45300,0,30203
0,3,2019,1,4,45300,45300,0,30204
0,0,2019,2,2,45300,31710,13590,30205
0,1,2019,2,3,45300,31710,13590,30206
0,2,2019,2,4,45300,31710,13590,30207
0,3,2019,2,5,45300,31710,13590,30208
0,0,2019,1,1,45312,45312,0,30209
0,1,2019,1,2,45312,45312,0,30210
0,2,2019,1,3,45312,45312,0,30211
0,3,2019,1,4,45312,45312,0,30212
0,0,2019,2,2,45312,31718.4,13593.599999999999,30213
0,1,2019,2,3,45312,31718.4,13593.599999999999,30214
0,2,2019,2,4,45312,31718.4,13593.599999999999,30215
0,3,2019,2,5,45312,31718.4,13593.599999999999,30216
0,0,2019,1,1,45324,45324,0,30217
0,1,2019,1,2,45324,45324,0,30218
0,2,2019,1,3,45324,45324,0,30219
0,3,2019,1,4,45324,45324,0,30220
0,0,2019,2,2,45324,31726.8,13597.2,30221
0,1,2019,2,3,45324,31726.8,13597.2,30222
0,2,2019,2,4,45324,31726.8,13597.2,30223
0,3,2019,2,5,45324,31726.8,13597.2,30224
0,0,2019,1,1,45336,45336,0,30225
0,1,2019,1,2,45336,45336,0,30226
0,2,2019,1,3,45336,45336,0,30227
0,3,2019,1,4,45336,45336,0,30228
0,0,2019,2,2,45336,31735.2,13600.8,30229
0,1,2019,2,3,45336,31735.2,13600.8,30230
0,2,2019,2,4,45336,31735.2,13600.8,30231
0,3,2019,2,5,45336,31735.2,13600.8,30232
0,0,2019,1,1,45348,45348,0,30233
0,1,2019,1,2,45348,45348,0,30234
0,2,2019,1,3,45348,45348,0,30235
0,3,2019,1,4,45348,45348,0,30236
0,0,2019,2,2,45348,31743.6,13604.400000000001,30237
0,1,2019,2,3,45348,31743.6,13604.400000000001,30238
0,2,2019,2,4,45348,31743.6,13604.400000000001,30239
0,3,2019,2,5,45348,31743.6,13604.400000000001,30240
0,0,2019,1,1,45360,45360,0,30241
0,1,2019,1,2,45360,45360,0,30242
0,2,2019,1,3,45360,45360,0,30243
0,3,2019,1,4,45360,45360,0,30244
0,0,2019,2,2,45360,31752,13608,30245
0,1,2019,2,3,45360,31752,13608,30246
0,2,2019,2,4,45360,31752,13608,30247
0,3,2019,2,5,45360,31752,13608,30248
0,0,2019,1,1,45372,45372,0,30249
0,1,2019,1,2,45372,45372,0,30250
0,2,2019,1,3,45372,45372,0,30251
0,3,2019,1,4,45372,45372,0,30252
0,0,2019,2,2,45372,31760.4,13611.599999999999,30253
0,1,2019,2,3,45372,31760.4,13611.599999999999,30254
0,2,2019,2,4,45372,31760.4,13611.599999999999,30255
0,3,2019,2,5,45372,31760.4,13611.599999999999,30256
0,0,2019,1,1,45384,45384,0,30257
0,1,2019,1,2,45384,45384,0,30258
0,2,2019,1,3,45384,45384,0,30259
0,3,2019,1,4,45384,45384,0,30260
0,0,2019,2,2,45384,31768.8,13615.2,30261
0,1,2019,2,3,45384,31768.8,13615.2,30262
0,2,2019,2,4,45384,31768.8,13615.2,30263
0,3,2019,2,5,45384,31768.8,13615.2,30264
0,0,2019,1,1,45396,45396,0,30265
0,1,2019,1,2,45396,45396,0,30266
0,2,2019,1,3,45396,45396,0,30267
0,3,2019,1,4,45396,45396,0,30268
0,0,2019,2,2,45396,31777.2,13618.8,30269
0,1,2019,2,3,45396,31777.2,13618.8,30270
0,2,2019,2,4,45396,31777.2,13618.8,30271
0,3,2019,2,5,45396,31777.2,13618.8,30272
0,0,2019,1,1,45408,45408,0,30273
0,1,2019,1,2,45408,45408,0,30274
0,2,2019,1,3,45408,45408,0,30275
0,3,2019,1,4,45408,45408,0,30276
0,0,2019,2,2,45408,31785.6,13622.400000000001,30277
0,1,2019,2,3,45408,31785.6,13622.400000000001,30278
0,2,2019,2,4,45408,31785.6,13622.400000000001,30279
0,3,2019,2,5,45408,31785.6,13622.400000000001,30280
0,0,2019,1,1,45420,45420,0,30281
0,1,2019,1,2,45420,45420,0,30282
0,2,2019,1,3,45420,45420,0,30283
0,3,2019,1,4,45420,45420,0,30284
0,0,2019,2,2,45420,31794,13626,30285
0,1,2019,2,3,45420,31794,13626,30286
0,2,2019,2,4,45420,31794,13626,30287
0,3,2019,2,5,45420,31794,13626,30288
0,0,2019,1,1,45432,45432,0,30289
0,1,2019,1,2,45432,45432,0,30290
0,2,2019,1,3,45432,45432,0,30291
0,3,2019,1,4,45432,45432,0,30292
0,0,2019,2,2,45432,31802.4,13629.599999999999,30293
0,1,2019,2,3,45432,31802.4,13629.599999999999,30294
0,2,2019,2,4,45432,31802.4,13629.599999999999,30295
0,3,2019,2,5,45432,31802.4,13629.599999999999,30296
0,0,2019,1,1,45444,45444,0,30297
0,1,2019,1,2,45444,45444,0,30298
0,2,2019,1,3,45444,45444,0,30299
0,3,2019,1,4,45444,45444,0,30300
0,0,2019,2,2,45444,31810.8,13633.2,30301
0,1,2019,2,3,45444,31810.8,13633.2,30302
0,2,2019,2,4,45444,31810.8,13633.2,30303
0,3,2019,2,5,45444,31810.8,13633.2,30304
0,0,2019,1,1,45456,45456,0,30305
0,1,2019,1,2,45456,45456,0,30306
0,2,2019,1,3,45456,45456,0,30307
0,3,2019,1,4,45456,45456,0,30308
0,0,2019,2,2,45456,31819.2,13636.8,30309
0,1,2019,2,3,45456,31819.2,13636.8,30310
0,2,2019,2,4,45456,31819.2,13636.8,30311
0,3,2019,2,5,45456,31819.2,13636.8,30312
0,0,2019,1,1,45468,45468,0,30313
0,1,2019,1,2,45468,45468,0,30314
0,2,2019,1,3,45468,45468,0,30315
0,3,2019,1,4,45468,45468,0,30316
0,0,2019,2,2,45468,31827.6,13640.400000000001,30317
0,1,2019,2,3,45468,31827.6,13640.400000000001,30318
0,2,2019,2,4,45468,31827.6,13640.400000000001,30319
0,3,2019,2,5,45468,31827.6,13640.400000000001,30320
0,0,2019,1,1,45480,45480,0,30321
0,1,2019,1,2,45480,45480,0,30322
0,2,2019,1,3,45480,45480,0,30323
0,3,2019,1,4,45480,45480,0,30324
0,0,2019,2,2,45480,31836,13644,30325
0,1,2019,2,3,45480,31836,13644,30326
0,2,2019,2,4,45480,31836,13644,30327
0,3,2019,2,5,45480,31836,13644,30328
0,0,2019,1,1,45492,45492,0,30329
0,1,2019,1,2,45492,45492,0,30330
0,2,2019,1,3,45492,45492,0,30331
0,3,2019,1,4,45492,45492,0,30332
0,0,2019,2,2,45492,31844.4,13647.599999999999,30333
0,1,2019,2,3,45492,31844.4,13647.599999999999,30334
0,2,2019,2,4,45492,31844.4,13647.599999999999,30335
0,3,2019,2,5,45492,31844.4,13647.599999999999,30336
0,0,2019,1,1,45504,45504,0,30337
0,1,2019,1,2,45504,45504,0,30338
0,2,2019,1,3,45504,45504,0,30339
0,3,2019,1,4,45504,45504,0,30340
0,0,2019,2,2,45504,31852.8,13651.2,30341
0,1,2019,2,3,45504,31852.8,13651.2,30342
0,2,2019,2,4,45504,31852.8,13651.2,30343
0,3,2019,2,5,45504,31852.8,13651.2,30344
0,0,2019,1,1,45516,45516,0,30345
0,1,2019,1,2,45516,45516,0,30346
0,2,2019,1,3,45516,45516,0,30347
0,3,2019,1,4,45516,45516,0,30348
0,0,2019,2,2,45516,31861.2,13654.8,30349
0,1,2019,2,3,45516,31861.2,13654.8,30350
0,2,2019,2,4,45516,31861.2,13654.8,30351
0,3,2019,2,5,45516,31861.2,13654.8,30352
0,0,2019,1,1,45528,45528,0,30353
0,1,2019,1,2,45528,45528,0,30354
0,2,2019,1,3,45528,45528,0,30355
0,3,2019,1,4,45528,45528,0,30356
0,0,2019,2,2,45528,31869.6,13658.400000000001,30357
0,1,2019,2,3,45528,31869.6,13658.400000000001,30358
0,2,2019,2,4,45528,31869.6,13658.400000000001,30359
0,3,2019,2,5,45528,31869.6,13658.400000000001,30360
0,0,2019,1,1,45540,45540,0,30361
0,1,2019,1,2,45540,45540,0,30362
0,2,2019,1,3,45540,45540,0,30363
0,3,2019,1,4,45540,45540,0,30364
0,0,2019,2,2,45540,31878,13662,30365
0,1,2019,2,3,45540,31878,13662,30366
0,2,2019,2,4,45540,31878,13662,30367
0,3,2019,2,5,45540,31878,13662,30368
0,0,2019,1,1,45552,45552,0,30369
0,1,2019,1,2,45552,45552,0,30370
0,2,2019,1,3,45552,45552,0,30371
0,3,2019,1,4,45552,45552,0,30372
0,0,2019,2,2,45552,31886.4,13665.599999999999,30373
0,1,2019,2,3,45552,31886.4,13665.599999999999,30374
0,2,2019,2,4,45552,31886.4,13665.599999999999,30375
0,3,2019,2,5,45552,31886.4,13665.599999999999,30376
0,0,2019,1,1,45564,45564,0,30377
0,1,2019,1,2,45564,45564,0,30378
0,2,2019,1,3,45564,45564,0,30379
0,3,2019,1,4,45564,45564,0,30380
0,0,2019,2,2,45564,31894.8,13669.2,30381
0,1,2019,2,3,45564,31894.8,13669.2,30382
0,2,2019,2,4,45564,31894.8,13669.2,30383
0,3,2019,2,5,45564,31894.8,13669.2,30384
0,0,2019,1,1,45576,45576,0,30385
0,1,2019,1,2,45576,45576,0,30386
0,2,2019,1,3,45576,45576,0,30387
0,3,2019,1,4,45576,45576,0,30388
0,0,2019,2,2,45576,31903.2,13672.8,30389
0,1,2019,2,3,45576,31903.2,13672.8,30390
0,2,2019,2,4,45576,31903.2,13672.8,30391
0,3,2019,2,5,45576,31903.2,13672.8,30392
0,0,2019,1,1,45588,45588,0,30393
0,1,2019,1,2,45588,45588,0,30394
0,2,2019,1,3,45588,45588,0,30395
0,3,2019,1,4,45588,45588,0,30396
0,0,2019,2,2,45588,31911.6,13676.400000000001,30397
0,1,2019,2,3,45588,31911.6,13676.400000000001,30398
0,2,2019,2,4,45588,31911.6,13676.400000000001,30399
0,3,2019,2,5,45588,31911.6,13676.400000000001,30400
0,0,2019,1,1,45600,45600,0,30401
0,1,2019,1,2,45600,45600,0,30402
0,2,2019,1,3,45600,45600,0,30403
0,3,2019,1,4,45600,45600,0,30404
0,0,2019,2,2,45600,31920,13680,30405
0,1,2019,2,3,45600,31920,13680,30406
0,2,2019,2,4,45600,31920,13680,30407
0,3,2019,2,5,45600,31920,13680,30408
0,0,2019,1,1,45612,45612,0,30409
0,1,2019,1,2,45612,45612,0,30410
0,2,2019,1,3,45612,45612,0,30411
0,3,2019,1,4,45612,45612,0,30412
0,0,2019,2,2,45612,31928.4,13683.599999999999,30413
0,1,2019,2,3,45612,31928.4,13683.599999999999,30414
0,2,2019,2,4,45612,31928.4,13683.599999999999,30415
0,3,2019,2,5,45612,31928.4,13683.599999999999,30416
0,0,2019,1,1,45624,45624,0,30417
0,1,2019,1,2,45624,45624,0,30418
0,2,2019,1,3,45624,45624,0,30419
0,3,2019,1,4,45624,45624,0,30420
0,0,2019,2,2,45624,31936.8,13687.2,30421
0,1,2019,2,3,45624,31936.8,13687.2,30422
0,2,2019,2,4,45624,31936.8,13687.2,30423
0,3,2019,2,5,45624,31936.8,13687.2,30424
0,0,2019,1,1,45636,45636,0,30425
0,1,2019,1,2,45636,45636,0,30426
0,2,2019,1,3,45636,45636,0,30427
0,3,2019,1,4,45636,45636,0,30428
0,0,2019,2,2,45636,31945.2,13690.8,30429
0,1,2019,2,3,45636,31945.2,13690.8,30430
0,2,2019,2,4,45636,31945.2,13690.8,30431
0,3,2019,2,5,45636,31945.2,13690.8,30432
0,0,2019,1,1,45648,45648,0,30433
0,1,2019,1,2,45648,45648,0,30434
0,2,2019,1,3,45648,45648,0,30435
0,3,2019,1,4,45648,45648,0,30436
0,0,2019,2,2,45648,31953.6,13694.400000000001,30437
0,1,2019,2,3,45648,31953.6,13694.400000000001,30438
0,2,2019,2,4,45648,31953.6,13694.400000000001,30439
0,3,2019,2,5,45648,31953.6,13694.400000000001,30440
0,0,2019,1,1,45660,45660,0,30441
0,1,2019,1,2,45660,45660,0,30442
0,2,2019,1,3,45660,45660,0,30443
0,3,2019,1,4,45660,45660,0,30444
0,0,2019,2,2,45660,31962,13698,30445
0,1,2019,2,3,45660,31962,13698,30446
0,2,2019,2,4,45660,31962,13698,30447
0,3,2019,2,5,45660,31962,13698,30448
0,0,2019,1,1,45672,45672,0,30449
0,1,2019,1,2,45672,45672,0,30450
0,2,2019,1,3,45672,45672,0,30451
0,3,2019,1,4,45672,45672,0,30452
0,0,2019,2,2,45672,31970.4,13701.599999999999,30453
0,1,2019,2,3,45672,31970.4,13701.599999999999,30454
0,2,2019,2,4,45672,31970.4,13701.599999999999,30455
0,3,2019,2,5,45672,31970.4,13701.599999999999,30456
0,0,2019,1,1,45684,45684,0,30457
0,1,2019,1,2,45684,45684,0,30458
0,2,2019,1,3,45684,45684,0,30459
0,3,2019,1,4,45684,45684,0,30460
0,0,2019,2,2,45684,31978.8,13705.2,30461
0,1,2019,2,3,45684,31978.8,13705.2,30462
0,2,2019,2,4,45684,31978.8,13705.2,30463
0,3,2019,2,5,45684,31978.8,13705.2,30464
0,0,2019,1,1,45696,45696,0,30465
0,1,2019,1,2,45696,45696,0,30466
0,2,2019,1,3,45696,45696,0,30467
0,3,2019,1,4,45696,45696,0,30468
0,0,2019,2,2,45696,31987.2,13708.8,30469
0,1,2019,2,3,45696,31987.2,13708.8,30470
0,2,2019,2,4,45696,31987.2,13708.8,30471
0,3,2019,2,5,45696,31987.2,13708.8,30472
0,0,2019,1,1,45708,45708,0,30473
0,1,2019,1,2,45708,45708,0,30474
0,2,2019,1,3,45708,45708,0,30475
0,3,2019,1,4,45708,45708,0,30476
0,0,2019,2,2,45708,31995.6,13712.400000000001,30477
0,1,2019,2,3,45708,31995.6,13712.400000000001,30478
0,2,2019,2,4,45708,31995.6,13712.400000000001,30479
0,3,2019,2,5,45708,31995.6,13712.400000000001,30480
0,0,2019,1,1,45720,45720,0,30481
0,1,2019,1,2,45720,45720,0,30482
0,2,2019,1,3,45720,45720,0,30483
0,3,2019,1,4,45720,45720,0,30484
0,0,2019,2,2,45720,32004,13716,30485
0,1,2019,2,3,45720,32004,13716,30486
0,2,2019,2,4,45720,32004,13716,30487
0,3,2019,2,5,45720,32004,13716,30488
0,0,2019,1,1,45732,45732,0,30489
0,1,2019,1,2,45732,45732,0,30490
